"SomaSeqid","TargetFullName","Target","UniProt","EntrezGeneSymbol","n_dis","beta_dis","se_dis","p_dis","padj_dis","n_rep","beta_rep","se_rep","p_rep","padj_rep","n_meta","beta_meta","se_meta","p_meta","padj_meta"
"X11375.49","Forkhead box protein L2","FOXL2","P58012","FOXL2",328,-0.0114152555915721,0.00564887184852727,0.0441405789648418,0.0760002522529162,297,0.025551310949412,0.0177786859455722,0.151738975206237,0.262875563205455,625,-0.008,0.0054,0.134896288259165,0.186495961363764
"X4543.65","Collagen alpha-1(XXIII) chain","CONA1","Q86Y22","COL23A1",332,0.029257285986751,0.0144987222069848,0.0444310427326608,0.0764697538187972,297,0.080154728756687,0.0127234155368851,1.09883594119448e-09,4.03939605391236e-08,629,0.058,0.0096,1.3182567385564e-09,1.14773729403463e-08
"X3348.49","Bone morphogenetic protein 1","BMP-1","P13497","BMP1",328,-0.0420041678255422,0.0208187086261062,0.0444735481885378,0.0765122923035604,297,-0.0659095348746525,0.0189216478194775,0.000571428603761845,0.00292615714079429,625,-0.0551,0.014,8.31763771102671e-05,0.000266772257980059
"X12022.12","Mothers against decapentaplegic homolog 4","SMAD4","Q13485","SMAD4",332,-0.0329355259900212,0.0163333579233964,0.0445846323771147,0.0766589367481167,297,-0.033200443718703,0.0189042526599339,0.080098985460051,0.161739782377314,629,-0.033,0.0124,0.00741310241300918,0.0144074801077056
"X7927.16","Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5","SIA7E","Q9BVH7","ST6GALNAC5",303,-0.0247838905479334,0.012286570631134,0.0445944337930221,0.0766589367481167,297,-0.0772091374152548,0.0223501529503802,0.000633279213080132,0.00315978410145899,600,-0.037,0.0108,0.000602559586074357,0.0015407899998251
"X12646.2","Ribulose-phosphate 3-epimerase","RPE","Q96AT9","RPE",332,-0.055946973699253,0.0277566318511429,0.0446721516550079,0.0767618554806987,297,-0.0818139815992031,0.0336812054319183,0.0157430900459889,0.0456889543102552,629,-0.0664,0.0214,0.00194984459975805,0.00440687421101385
"X12591.27","Oligophrenin-1","Oligophrenin-1","O60890","OPHN1",332,-0.061303602027615,0.0304510832623953,0.0449298341976617,0.0771738086598015,297,-0.139828493597041,0.0547315890195418,0.0111337671861714,0.0346500236380052,629,-0.0799,0.0266,0.00269153480392692,0.00584661171297458
"X6227.1","Kallikrein-10","kallikrein 10","O43240","KLK10",322,-0.062669723715107,0.0311353859483999,0.0449958077126056,0.0772562750386893,297,-0.0767819530233378,0.0228096822808512,0.000864568162489156,0.00412708953037276,619,-0.0719,0.0184,9.3325430079699e-05,0.000294276154525503
"X9256.78","Neuronal pentraxin-1","NPTX1","Q15818","NPTX1",317,-0.0272669050413831,0.0135590472022729,0.0452048900435174,0.0775842905335867,297,-0.0231830565356765,0.0199633670841709,0.246479773918167,0.376058711465781,614,-0.026,0.0112,0.0204173794466953,0.0353523144123335
"X19159.9","DNA polymerase delta subunit 4","DNA polymerase subunit delta 4","Q9HCU8","POLD4",327,0.0172376197617528,0.00857568981381266,0.0452747813773162,0.077673248784937,297,-0.0134067668711863,0.0277390178129808,0.629233400854997,0.738225001930535,624,0.0146,0.0082,0.0758577575029184,0.112466120310256
"X13680.3","NGFI-A-binding protein 2","NAB2","Q15742","NAB2",331,0.0224784636027368,0.0111938194162557,0.0454712685177294,0.0779792368001412,297,0.0227077854660083,0.012878379369998,0.0789080430424,0.160011076438172,628,0.0226,0.0084,0.00758577575029184,0.01470320932943
"X4911.49","Glutathione S-transferase P","Glutathione S-transferase Pi","P09211","GSTP1",332,0.0302478386945666,0.0150888788311949,0.0458405534270711,0.0785811958110135,297,-0.00874570082553432,0.0211132437515582,0.679012154373291,0.776297521520341,629,0.0171,0.0123,0.165958690743756,0.222919528072734
"X5656.53","Poly(U)-specific endoribonuclease","PP11","P21128","ENDOU",325,0.0205500932450983,0.0102528683442486,0.0458935498298973,0.0786407003260511,297,-0.0228818289478311,0.0155959402769017,0.143410880904153,0.251656547845272,622,0.0074,0.0086,0.389045144994281,0.458810849635427
"X12991.49","Cullin-9","CUL9","Q8IWT3","CUL9",328,-0.0122686457661752,0.00613121910096357,0.0462433036616452,0.0792084623850004,297,0.0131592019903408,0.00950397842771854,0.167235744596782,0.281188794961204,625,-0.0048,0.0052,0.354813389233575,0.425202671243691
"X10056.5","Forkhead box protein M1","FOXM1","Q08050","FOXM1",332,-0.0417013868250228,0.0208621842379203,0.0464622005679016,0.0795517215933697,297,-0.0449314344501411,0.0349850081594562,0.200056632891932,0.321540948455979,629,-0.0425,0.0179,0.0173780082874938,0.0306323006739798
"X13496.19","Hydroxymethylglutaryl-CoA synthase, cytoplasmic","HMCS1","Q01581","HMGCS1",332,0.0656970464992579,0.0328852684328514,0.0465856292116295,0.0797313136646313,297,0.0543004526730423,0.0407486061222036,0.183714785632711,0.30204789488008,629,0.0612,0.0256,0.0165958690743756,0.0294345702634596
"X15437.11","Receptor activity-modifying protein 3","RAMP3","O60896","RAMP3",326,0.0168110936082861,0.00841738496674894,0.0466647951536925,0.0797975558853261,297,-0.00133915084653211,0.0190263786295532,0.943936444593998,0.967557351810959,623,0.0138,0.0077,0.072443596007499,0.107850434900745
"X12916.3","Protein p13 MTCP-1","MTCP1","P56278","MTCP1",328,0.0166926608382719,0.00835860202714696,0.046672846367063,0.0797975558853261,297,0.0193533605274155,0.0256432161044658,0.451029393065188,0.588365648425468,625,0.0169,0.0079,0.0331131121482591,0.0542964145442861
"X10620.21","Beta-microseminoprotein","PSP-94","P08118","MSMB",331,0.0959867374609295,0.0480672765481043,0.0466799931661196,0.0797975558853261,297,-0.0316281424733488,0.0458817611708048,0.491158495692367,0.622597315052423,628,0.0292,0.0332,0.380189396320561,0.450590959926904
"X14675.20","Eukaryotic translation initiation factor 4B","IF4B","P23588","EIF4B",332,-0.0385225108750422,0.0193064565861537,0.0468531948923256,0.0800618161429847,297,-0.0608711402925644,0.0319873040351111,0.0580301723034095,0.126874183224579,629,-0.0445,0.0165,0.00707945784384138,0.0138277693852687
"X2687.2","Melanoma-derived growth regulatory protein","MIA","Q16674","MIA",324,-0.0430946265680536,0.0216122396282277,0.0470203082330343,0.0803154669222718,297,-0.101592669967834,0.017678233453746,2.29337151711351e-08,4.9318954475526e-07,621,-0.0781,0.0137,1.12201845430196e-08,8.16548455491158e-08
"X4292.5","Alpha-soluble NSF attachment protein","SNAA","P54920","NAPA",332,-0.0435169588140498,0.0218471705842475,0.0472310618009455,0.0806434286644965,297,-0.000233524466649893,0.0400916697414151,0.995356529001091,0.997211374617678,629,-0.0336,0.0192,0.0794328234724281,0.117160690588105
"X5087.5","Interleukin-22 receptor subunit alpha-2","IL-22BP","Q969J5","IL22RA2",315,0.0214911949434883,0.0107931632585546,0.0473552209364659,0.080794135049292,297,-0.0458408904594342,0.0185780167905475,0.0141822534828629,0.0421256023686418,612,0.0045,0.0093,0.630957344480193,0.685116773190939
"X7948.129","Glycolipid transfer protein domain-containing protein 2","GLTD2","A6NH11","GLTPD2",321,0.0343555921054676,0.0172553255834141,0.0473568971074785,0.080794135049292,297,-0.0716985950783524,0.0185531588836175,0.000137300040001198,0.000865876058717233,618,-0.0148,0.0126,0.239883291901949,0.307614203479512
"X3041.55","C-type mannose receptor 2","MRC2","Q9UBG0","MRC2",332,-0.0458063682403351,0.0230228690007574,0.0474829206781502,0.0809770189677732,297,-0.0554380656188431,0.022510811527892,0.0143675139224767,0.0425876480913661,629,-0.0507,0.0161,0.00162181009735893,0.00373615705877919
"X19492.5","Kidney-associated antigen 1","KAAG1","Q9UBP8","KAAG1",330,0.021673237579049,0.0108958948160095,0.0475418422749998,0.0810453680637234,297,-0.0474860696446325,0.0135234740909542,0.000516514472604169,0.00269603003236715,627,-0.0055,0.0085,0.512861383991365,0.5780442380888
"X17150.8","10 kDa heat shock protein, mitochondrial","HSP 10","P61604","HSPE1",332,-0.0396539703918591,0.0199856990840229,0.0480941389765562,0.0819278043390658,297,0.0766748519091973,0.0386405079412873,0.0481601324203629,0.108847328949004,629,-0.0151,0.0178,0.398107170553497,0.467830311625845
"X11232.46","Transcobalamin-1","Holo-TC I","P20061","TCN1",314,0.0255127865763455,0.0128557769633616,0.0480975833425113,0.0819278043390658,297,0.00135292266511498,0.0289918781618844,0.962811776289346,0.978047579078998,611,0.0215,0.0118,0.0660693448007596,0.0996019109667252
"X7962.11","Serine protease inhibitor Kazal-type 8","ISK8","P0C7L1","SPINK8",331,-0.0273296883590635,0.0137882362685409,0.0483230275943523,0.0822546840505666,297,-0.0520517803511347,0.0173044208574863,0.00285949786693112,0.0111908101234493,628,-0.0369,0.0108,0.000616595001861482,0.0015692160372818
"X7910.41","Leucine-rich repeat and fibronectin type III domain-containing protein 1","LRFN1","Q9P244","LRFN1",326,-0.014953522281088,0.00754397480562908,0.0483277346188751,0.0822546840505666,297,0.00709617347562213,0.00981642352905019,0.470329368367371,0.606199164923004,623,-0.0068,0.006,0.257039578276886,0.325538052464337
"X17775.8","Transgelin-3","TAGL3","Q9UI15","TAGLN3",330,0.0324821497162124,0.0163905900573637,0.0483646243775765,0.0822667867621801,297,-0.021739186710958,0.0227593916152353,0.340282338877887,0.475797899711896,627,0.014,0.0133,0.295120922666639,0.365165445451442
"X6520.87","Matrix Gla protein","MGP","P08493","MGP",317,0.0370707927497241,0.0187036826327981,0.0483731001445137,0.0822667867621801,297,0.028504282783958,0.0194042914366022,0.142921658438896,0.251105413785005,614,0.0329,0.0135,0.0144543977074593,0.0260227561907837
"X6543.182","Prolactin-releasing peptide","PRRP","P81277","PRLH",329,0.0187465541714873,0.00946333489390759,0.0484561925970714,0.0823755274150214,297,0.0285656083064826,0.0216013619784645,0.187073886727702,0.306139741196146,626,0.0203,0.0087,0.0190546071796325,0.0332604973537335
"X18265.18","Zinc finger protein 34","ZNF34","Q8IZ26","ZNF34",326,-0.0231588782749731,0.0116915502272606,0.0484807697802212,0.0823847454858678,297,-0.0411375473769303,0.0263499775353106,0.119563739532424,0.220800190523382,623,-0.0261,0.0107,0.0144543977074593,0.0260227561907837
"X7826.1","Serine/threonine-protein kinase DCLK3","DCLK3","Q9C098","DCLK3",325,0.0135930521620518,0.00686470504139798,0.048560891874255,0.0824883080375872,297,-0.0068334626408581,0.0108249185794082,0.528358544515907,0.65507930238193,622,0.0077,0.0058,0.181970085860998,0.24163425109236
"X17843.30","Phosphopantothenate--cysteine ligase","PPCS","Q9HAB8","PPCS",332,-0.0421721699983216,0.0213090349255596,0.0486618370926311,0.0826271462042662,297,-0.0595243725589359,0.0327947163040437,0.0705440858546985,0.146858718906611,629,-0.0473,0.0179,0.00812830516164099,0.0156419868009924
"X9999.1","Interferon regulatory factor 6","IRF6","O14896","IRF6",332,-0.0433315320773249,0.0219110240088333,0.0488274054741081,0.082875560751436,297,-0.034083090226706,0.0246919803115242,0.168544352431706,0.282725920362234,629,-0.0393,0.0164,0.0165958690743756,0.0294345702634596
"X9049.2","Monocarboxylate transporter 4","MOT4","O15427","SLC16A3",327,0.015143102300372,0.00766192327033932,0.0489776431939444,0.0830977685905936,297,-0.0113679813197301,0.00899800152464622,0.207460453222157,0.330476818262406,624,0.004,0.0058,0.489778819368446,0.555668346637744
"X15370.5","BolA-like protein 1","BOLA1","Q9Y3E2","BOLA1",332,0.0403202811233,0.0204204839308968,0.0491815253849386,0.0834107810254814,297,-0.0255357774661212,0.0216464850922778,0.239093735122926,0.367922058949447,629,0.0093,0.0149,0.524807460249773,0.588731582298975
"X9037.1","Syntaxin-18","STX18","Q9P2W9","STX18",326,-0.015818663391666,0.00801603036990325,0.0493262239520013,0.0836232121472438,297,-0.0180337670696213,0.016725335836825,0.281823862966286,0.412848921872614,623,-0.0162,0.0072,0.0245470891568503,0.0419122788660632
"X8985.13","Protein SERAC1","SRAC1","Q96JX3","SERAC1",331,0.0154346815899545,0.00782276412422107,0.0493505081534454,0.0836314166934471,297,0.0340503277517868,0.0102216975573428,0.000976404869261727,0.00454985627594224,628,0.0223,0.0062,0.000331131121482591,0.000898545711985252
"X8366.19","Uncharacterized protein C1orf115","CA115","Q9H7X2","C1orf115",329,0.0130104242280704,0.00660020729462927,0.0495661040024814,0.083963691734806,297,0.0288046586044522,0.0104138539452041,0.00603794714214706,0.0207920021284023,626,0.0175,0.0056,0.00165958690743756,0.00380281475167232
"X13591.31","DNA primase small subunit","PRI1","P49642","PRIM1",319,-0.0149684283440518,0.00759500385262807,0.049638982789165,0.0840540413292121,297,-0.0100290519359095,0.0245365993622538,0.683032235381079,0.779650117933657,616,-0.0145,0.0073,0.0446683592150963,0.0707619200678192
"X17793.4","GTP-binding protein Di-Ras1","DIRA1","O95057","DIRAS1",332,0.0209713299032338,0.010644381017521,0.0496771480166434,0.0840855622273055,297,-0.0193360683509017,0.0172350735560273,0.262828862106217,0.392594261088221,629,0.0098,0.0091,0.275422870333817,0.344458786073203
"X13992.12","Vesicle-fusing ATPase","NSF","P46459","NSF",332,-0.0355690421984377,0.0180735517189708,0.0499266023999097,0.0844745542572823,297,0.00587165933612195,0.026865919136201,0.827150531922933,0.890752885048941,629,-0.0227,0.015,0.131825673855641,0.183074660398163
"X13130.150","Hexokinase-2","HXK2","P52789","HK2",331,0.0548603136681355,0.0278919601481464,0.050060069968442,0.0846670707566925,297,0.0158026099634488,0.017645444572691,0.371226311690659,0.508161797129702,628,0.027,0.0149,0.0707945784384138,0.105614804670003
"X2985.35","Growth-regulated alpha protein","Gro-a","P09341","CXCL1",332,0.0438364477312243,0.022301036079375,0.050198624262997,0.0848680357528106,297,0.0545622615850763,0.0234288276629664,0.0205516577545245,0.0565170588249424,629,0.0489,0.0162,0.00245470891568503,0.00539484059599454
"X10546.2","Thrombospondin-type laminin G domain and EAR repeat-containing protein","TSEAR","Q8WU66","TSPEAR",326,-0.0170976912915967,0.00869871679152695,0.0502297974781222,0.0848873709050702,297,0.00326024583764285,0.0166461568763889,0.844859752625206,0.90279299280522,623,-0.0127,0.0077,0.0977237220955811,0.140948936530213
"X9369.174","Leucine-rich repeat-containing protein 4C","NGL1","Q9HCJ2","LRRC4C",306,-0.0180291291744775,0.00917158475912216,0.0502641275571051,0.0849076582803681,297,-0.0552624503347844,0.0128803389774422,2.42983639145195e-05,0.000201362742189496,603,-0.0306,0.0075,4.36515832240166e-05,0.000149004332894044
"X3497.13","Interferon alpha-2","IFN-aA","P01563","IFNA2",332,-0.0128609809789574,0.00654517027348744,0.0502812847338055,0.0849076582803681,297,0.00801699859798351,0.00691685658347718,0.247385075457299,0.377306102674412,629,-0.003,0.0048,0.524807460249773,0.588731582298975
"X3332.57","Hemojuvelin","RGM-C","Q6ZVN8","HJV",323,0.0216958621541419,0.0110453448066196,0.0503880684683552,0.0850545849616938,297,-0.00116796481527469,0.0128986291609066,0.927912830540927,0.958212025007569,620,0.012,0.0084,0.151356124843621,0.205942009791969
"X13122.19","Leucine-rich repeat transmembrane protein FLRT2","FLRT2","O43155","FLRT2",320,-0.0482014140031287,0.0245455093336143,0.0504546175386778,0.0851335072710291,297,-0.0826824504519922,0.0203179223240489,6.07632728830597e-05,0.000439231658268974,617,-0.0687,0.0157,1.14815362149688e-05,4.40125554907138e-05
"X7223.60","Protein S100-A13","S100A13","Q99584","S100A13",332,-0.0746421565730879,0.0380433270013288,0.0506227013776007,0.0853522699221008,297,0.0110655511742666,0.0398769535428721,0.781599079163819,0.855383623278266,629,-0.0338,0.0275,0.218776162394955,0.28359140279105
"X19125.26","cAMP-dependent protein kinase type II-alpha regulatory subunit","KAP2","P13861","PRKAR2A",328,-0.015554079943657,0.00792732008975869,0.0506271430835225,0.0853522699221008,297,-0.0122085509668587,0.0141021628761865,0.387355865473744,0.525226222384165,625,-0.0148,0.0069,0.0331131121482591,0.0542964145442861
"X5708.1","Liver-expressed antimicrobial peptide 2","LEAP2","Q969E1","LEAP2",326,0.0544036034182408,0.0277287783678912,0.0506438021021161,0.0853522699221008,297,0.0395744612410294,0.0254947627821672,0.12168725228477,0.223676547616023,623,0.0464,0.0188,0.0134896288259165,0.0244495969575504
"X17722.5","Peptidyl-prolyl cis-trans isomerase FKBP4","FKBP52 protein","Q02790","FKBP4",332,-0.0354994842041932,0.0181072053762429,0.0507999554261481,0.0855819068890963,297,-0.0225020630683935,0.0242544946576272,0.3543070638241,0.489991859005612,629,-0.0308,0.0145,0.0338844156139203,0.0554343368411834
"X9409.11","Tryptase beta-1","TRYB1","Q15661","TPSAB1",324,-0.0631765477027014,0.0322285497725637,0.0508514736425261,0.0856351558874333,297,-0.0998400179034634,0.029798608952811,0.000913167965118068,0.0043143130050799,621,-0.0829,0.0219,0.000151356124843621,0.00045113145734748
"X18947.3","Leucine-rich repeat-containing protein 3B","LRC3B","Q96PB8","LRRC3B",327,-0.0200263995141758,0.0102271563950014,0.0510909153672808,0.0860047072386202,297,-0.0123180470877232,0.0145160132507443,0.39681066668044,0.534922400575486,624,-0.0175,0.0084,0.0363078054770101,0.0587951322878843
"X9087.8","NHL repeat-containing protein 3","NHLC3","Q5JS37","NHLRC3",325,-0.0148389267124412,0.00758324318796459,0.0512563562073641,0.0862494475930645,297,-0.000809720156627778,0.0178959546643498,0.963942271298938,0.978733642317453,622,-0.0127,0.007,0.0691830970918937,0.10353392504949
"X7185.29","Platelet glycoprotein V","GPV","P40197","GP5",332,-0.0396234981795075,0.0202705678623735,0.0514826035111292,0.0865962759880198,297,-0.0561492266849015,0.0266286569666295,0.0358335149429662,0.0865084442300777,629,-0.0457,0.0161,0.00457088189614875,0.00936606147467165
"X8864.59","Centromere protein W","CENPW","Q5EE01","CENPW",330,-0.0158199321394441,0.00809498763043086,0.0515406500486294,0.0866600218370426,297,-0.00835941803155361,0.0113091013746328,0.460395854691653,0.596678591678738,627,-0.0133,0.0066,0.0436515832240166,0.06927876732343
"X11177.16","Keratin, type II cytoskeletal 5","K2C5","P13647","KRT5",320,0.0377046912146438,0.0193465877559781,0.052211312222117,0.0877533621990329,297,-0.00921583737492264,0.0183943499008225,0.616739623592046,0.728535325753746,617,0.0131,0.0133,0.323593656929628,0.393936121838192
